,price,stock,position,allocation
VNO,67.19000244140625,0.0,0.0,0.0
VNRX,3.3299999237060547,0.0,0.0,0.0
VOC,4.849999904632568,0.0,0.0,0.0
VOD,15.5600004196167,0.0,0.0,0.0
VOXX,3.619999885559082,0.0,0.0,0.0
VPV,12.59000015258789,0.0,0.0,0.0
VRA,11.390000343322754,0.0,0.0,0.0
VRML,1.1299999952316284,0.0,0.0,0.0
VRNT,55.4900016784668,0.0,0.0,0.0
VRSK,142.16000366210938,0.0,0.0,0.0
VRSN,194.6300048828125,0.0,0.0,0.0
VRTS,109.05000305175781,0.0,0.0,0.0
VRTU,42.70000076293945,0.0,0.0,0.0
VRTX,173.00999450683594,0.0,0.0,0.0
VSAT,87.83000183105469,0.0,0.0,0.0
VSEC,26.09000015258789,0.0,0.0,0.0
VSH,15.800000190734863,0.0,0.0,0.0
VSI,3.950000047683716,0.0,0.0,0.0
VST,24.799999237060547,0.0,0.0,0.0
VSTM,1.3799999952316284,0.0,0.0,0.0
VTA,11.0,0.0,0.0,0.0
VTGN,0.800000011920929,0.0,0.0,0.0
VTN,13.109999656677246,0.0,0.0,0.0
VTNR,1.284000039100647,0.0,0.0,0.0
VTR,65.58999633789062,0.0,0.0,0.0
VUZI,2.4100000858306885,0.0,0.0,0.0
VVI,61.439998626708984,0.0,0.0,0.0
VVR,4.210000038146973,0.0,0.0,0.0
VVUS,3.9000000953674316,0.0,0.0,0.0
VXRT,0.699999988079071,0.0,0.0,0.0
VXX,29.020000457763672,0.0,0.0,0.0
VXZ,18.469999313354492,115.0,2124.0499210357666,0.021240499815391407
VZ,58.869998931884766,0.0,0.0,0.0
WAB,63.36000061035156,0.0,0.0,0.0
WABC,60.86000061035156,0.0,0.0,0.0
WAFD,32.439998626708984,0.0,0.0,0.0
WAGE,49.209999084472656,0.0,0.0,0.0
WAIR,9.819999694824219,0.0,0.0,0.0
WAL,43.380001068115234,0.0,0.0,0.0
WASH,50.88999938964844,0.0,0.0,0.0
WAT,205.0500030517578,0.0,0.0,0.0
WBA,51.61000061035156,0.0,0.0,0.0
WBC,130.33999633789062,0.0,0.0,0.0
WBK,19.270000457763672,0.0,0.0,0.0
WBS,47.0099983215332,0.0,0.0,0.0
WCC,48.68000030517578,0.0,0.0,0.0
WCFB,8.0600004196167,0.0,0.0,0.0
WCG,274.489990234375,0.0,0.0,0.0
WCN,94.80999755859375,0.0,0.0,0.0
WD,51.58000183105469,0.0,0.0,0.0
WDAY,205.32000732421875,0.0,0.0,0.0
WDC,41.4900016784668,0.0,0.0,0.0
WDFC,159.2899932861328,0.0,0.0,0.0
WDR,16.84000015258789,0.0,0.0,0.0
WEC,82.2300033569336,0.0,0.0,0.0
WELL,81.3499984741211,0.0,0.0,0.0
WEN,19.010000228881836,0.0,0.0,0.0
WERN,29.559999465942383,0.0,0.0,0.0
WES,29.940000534057617,0.0,0.0,0.0
WETF,6.210000038146973,0.0,0.0,0.0
WEX,195.52999877929688,0.0,0.0,0.0
WEYS,26.600000381469727,0.0,0.0,0.0
WF,35.16999816894531,0.0,0.0,0.0
WFC,45.560001373291016,0.0,0.0,0.0
WGO,34.20000076293945,0.0,0.0,0.0
WHF,14.270000457763672,0.0,0.0,0.0
WHG,30.15999984741211,0.0,0.0,0.0
WHLR,1.9800000190734863,0.0,0.0,0.0
WHR,126.05000305175781,0.0,0.0,0.0
WIA,11.079999923706055,0.0,0.0,0.0
WIFI,20.700000762939453,0.0,0.0,0.0
WINA,176.25,0.0,0.0,0.0
WIRE,52.0099983215332,0.0,0.0,0.0
WIT,4.420000076293945,0.0,0.0,0.0
WIW,10.760000228881836,0.0,0.0,0.0
WKHS,1.440000057220459,16.0,23.040000915527344,0.00023040001571819732
WLDN,34.65999984741211,3.0,103.97999954223633,0.001039800025040974
WLFC,52.52000045776367,0.0,0.0,0.0
WLK,60.9900016784668,0.0,0.0,0.0
WLL,19.31999969482422,0.0,0.0,0.0
WLTW,177.8300018310547,0.0,0.0,0.0
WM,109.58999633789062,0.0,0.0,0.0
WMB,27.010000228881836,0.0,0.0,0.0
WMC,10.010000228881836,0.0,0.0,0.0
WMK,38.16999816894531,0.0,0.0,0.0
WMT,101.86000061035156,0.0,0.0,0.0
WNC,14.140000343322754,0.0,0.0,0.0
WNEB,9.140000343322754,0.0,0.0,0.0
WNS,56.220001220703125,0.0,0.0,0.0
WOR,35.529998779296875,0.0,0.0,0.0
WP,121.9800033569336,1.0,121.9800033569336,0.001219800068315232
WPC,82.93000030517578,0.0,0.0,0.0
WPM,20.100000381469727,0.0,0.0,0.0
WPP,60.08000183105469,0.0,0.0,0.0
WPRT,2.3499999046325684,0.0,0.0,0.0
WPX,11.329999923706055,0.0,0.0,0.0
WRB,61.58000183105469,14.0,862.1200256347656,0.008621200501921783
WRE,26.850000381469727,0.0,0.0,0.0
WRI,28.979999542236328,0.0,0.0,0.0
WRLD,136.82000732421875,0.0,0.0,0.0
WSBC,36.779998779296875,0.0,0.0,0.0
WSBF,16.469999313354492,0.0,0.0,0.0
WSFS,40.02000045776367,0.0,0.0,0.0
WSM,51.689998626708984,0.0,0.0,0.0
WSO,156.9199981689453,0.0,0.0,0.0
WSR,12.75,0.0,0.0,0.0
WST,116.05999755859375,0.0,0.0,0.0
WSTG,11.880000114440918,0.0,0.0,0.0
WSTL,2.130000114440918,0.0,0.0,0.0
WTBA,21.1200008392334,0.0,0.0,0.0
WTFC,70.05000305175781,0.0,0.0,0.0
WTI,4.329999923706055,0.0,0.0,0.0
WTM,969.0,0.0,0.0,0.0
WTR,39.459999084472656,0.0,0.0,0.0
WTS,81.19000244140625,0.0,0.0,0.0
WTT,1.559999942779541,0.0,0.0,0.0
WU,19.469999313354492,0.0,0.0,0.0
WVFC,17.030000686645508,21.0,357.63001441955566,0.00357630024606615
WWD,110.6500015258789,0.0,0.0,0.0
WWE,76.63999938964844,0.0,0.0,0.0
WWR,6.0,0.0,0.0,0.0
WWW,28.8799991607666,0.0,0.0,0.0
WY,22.90999984741211,0.0,0.0,0.0
WYND,41.65999984741211,0.0,0.0,0.0
WYNN,113.86000061035156,0.0,0.0,0.0
WYY,0.5099999904632568,0.0,0.0,0.0
X,13.699999809265137,0.0,0.0,0.0
XEC,64.08000183105469,0.0,0.0,0.0
XEL,59.09000015258789,0.0,0.0,0.0
XELB,1.2200000286102295,0.0,0.0,0.0
XIN,4.210000038146973,0.0,0.0,0.0
XLNX,102.30000305175781,0.0,0.0,0.0
XOM,73.79000091552734,0.0,0.0,0.0
XOMA,17.700000762939453,0.0,0.0,0.0
XPER,21.860000610351562,0.0,0.0,0.0
XPL,0.36000001430511475,0.0,0.0,0.0
XPO,54.54999923706055,0.0,0.0,0.0
XRAY,53.7400016784668,0.0,0.0,0.0
XRX,31.8799991607666,0.0,0.0,0.0
XSPA,1.9500000476837158,0.0,0.0,0.0
XTLB,2.1500000953674316,0.0,0.0,0.0
XTNT,3.4000000953674316,0.0,0.0,0.0
XXII,2.109999895095825,13.0,27.429998636245728,0.00027429999417586813
XYL,74.06999969482422,0.0,0.0,0.0
Y,684.6400146484375,0.0,0.0,0.0
YELP,31.6299991607666,0.0,0.0,0.0
YGYI,5.650000095367432,0.0,0.0,0.0
YNDX,36.38999938964844,0.0,0.0,0.0
YORW,35.650001525878906,0.0,0.0,0.0
YPF,14.890000343322754,0.0,0.0,0.0
YRCW,4.739999771118164,0.0,0.0,0.0
YTEN,0.8399999737739563,0.0,0.0,0.0
YUM,101.38999938964844,0.0,0.0,0.0
YUMA,0.21899999678134918,0.0,0.0,0.0
YVR,3.2899999618530273,0.0,0.0,0.0
YY,64.95999908447266,0.0,0.0,0.0
ZAGG,6.519999980926514,0.0,0.0,0.0
ZBRA,171.6699981689453,0.0,0.0,0.0
ZEUS,13.350000381469727,0.0,0.0,0.0
ZF,10.140000343322754,0.0,0.0,0.0
ZG,41.099998474121094,0.0,0.0,0.0
ZGNX,38.150001525878906,0.0,0.0,0.0
ZION,44.93000030517578,0.0,0.0,0.0
ZIOP,4.230000019073486,0.0,0.0,0.0
ZIV,71.6500015258789,41.0,2937.650062561035,0.029376501462397373
ZIXI,9.25,0.0,0.0,0.0
ZN,0.3799999952316284,270.0,102.59999871253967,0.0010260000163509156
ZNGA,6.070000171661377,0.0,0.0,0.0
ZNH,31.489999771118164,0.0,0.0,0.0
ZTR,11.079999923706055,0.0,0.0,0.0
